
3.304225999996  SN.node[1].Communication.MAC             INDO DORMIR!! 
3.309901999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 24
3.324621999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 33
3.342861999998  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 24
3.351181999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 35
3.351181999997  SN.node[0].Communication.MAC             NODO ACEITO ...... 35
3.351181999997  SN.node[0].Communication.MAC             NODE_prob 35 PAN_prob 0 RSSI_prob -80.8366 DEPTH_prob 1
3.351585999996  SN.node[35].Communication.MAC            INDO DORMIR!! 
3.357901999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 34
3.357901999997  SN.node[0].Communication.MAC             NODO ACEITO ...... 34
3.357901999997  SN.node[0].Communication.MAC             NODE_prob 34 PAN_prob 0 RSSI_prob -83.3833 DEPTH_prob 1
3.358305999996  SN.node[34].Communication.MAC            INDO DORMIR!! 
3.365901999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 5
3.365901999997  SN.node[0].Communication.MAC             NODO ACEITO ...... 5
3.365901999997  SN.node[0].Communication.MAC             NODE_prob 5 PAN_prob 0 RSSI_prob -84.6008 DEPTH_prob 1
3.366305999996  SN.node[5].Communication.MAC             INDO DORMIR!! 
3.370381999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 9
3.370381999997  SN.node[0].Communication.MAC             NODO ACEITO ...... 9
3.370381999997  SN.node[0].Communication.MAC             NODE_prob 9 PAN_prob 0 RSSI_prob -79.2653 DEPTH_prob 1
3.370785999996  SN.node[9].Communication.MAC             INDO DORMIR!! 
3.375501999998  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 39
3.382221999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 24
3.401421999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 27
3.401421999997  SN.node[0].Communication.MAC             NODO ACEITO ...... 27
3.401421999997  SN.node[0].Communication.MAC             NODE_prob 27 PAN_prob 0 RSSI_prob -83.3874 DEPTH_prob 1
3.401825999996  SN.node[27].Communication.MAC            INDO DORMIR!! 
3.412301999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 28
3.412301999997  SN.node[0].Communication.MAC             NODO ACEITO ...... 28
